,Country.Name,Country.Code,Year,GDP per capita (current US$),Gini index,"Unemployment, total (% of total labor force) (national estimate)","Inflation, consumer prices (annual %)",Exports of goods and services (% of GDP),Gross capital formation (% of GDP),"Life expectancy at birth, total (years)","School enrollment, tertiary (% gross)",Current health expenditure per capita (current US$),Population growth (annual %),Access to electricity (% of population),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Urban population (% of total population)
953,Romania,ROU,2011,9560.675528,35.9,7.177,5.789253288,35.23660885,27.8097014,74.4097561,66.78658295,427,-0.491866213,97.4,40.01,115.8242824,53.96
954,Romania,ROU,2012,8929.953662,36.5,6.794,3.334922677,35.70836299,26.72222663,74.41219512,54.95349121,402,-0.445177936,97.8,45.88,113.4223875,53.974
955,Romania,ROU,2013,9497.674116,36.9,7.096,3.984712355,40.24536361,25.25149058,75.06341463,51.38261032,495,-0.371323063,98.1,49.7645,114.1701218,53.937
956,Romania,ROU,2014,10031.77108,36,6.802,1.068309877,41.47671194,25.22571965,74.9097561,51.09503937,503,-0.374575498,98.4,54.0783,114.6238647,53.9
957,Romania,ROU,2015,8977.017482,35.9,6.812,-0.594156437,41.34919358,25.49601529,74.91219512,49.36098862,442,-0.470052228,98.8,55.7632,116.1454247,53.887
958,Romania,ROU,2016,9404.540059,34.4,5.901,-1.544796668,42.41633517,23.66468735,75.2097561,49.91131973,476,-0.573660845,99.1,59.504,115.669301,53.9
959,Romania,ROU,2017,10727.9822,36,4.927,1.339021211,42.33427421,23.98673776,75.2097561,50.51081848,555,-0.578007015,100,63.7473,113.7122045,53.936
960,Romania,ROU,2018,12502.26241,35.8,4.187,4.625484431,41.4963399,22.88482706,75.35853659,51.99435043,687,-0.587493307,99.8,70.6813,115.4396415,53.998
961,Romania,ROU,2019,12992.03261,34.8,3.912,3.827854326,40.07931455,24.25253748,75.60731707,52.44396973,739,-0.526814822,100,73.6575,116.1173683,54.084
962,Romania,ROU,2020,13082.30066,34.6,5.035,2.631073112,36.76449058,24.19595983,74.25365854,53.49111176,810,-0.550759893,100,78.4553,116.1812357,54.194
963,Romania,ROU,2021,14986.78549,33.9,5.59,5.052328761,40.48040368,26.28417304,72.8097561,55.26560974,963,-0.746036479,100,83.5904,118.6275646,54.329
964,Senegal,SEN,2011,1374.675919,40.3,2.853,3.403228298,21.30354889,21.00034001,65.262,10.00535965,58.30465698,2.527915199,56.5,9.8,72.63867013,44.188
965,Serbia,SRB,2012,6263.040861,39.9,24,7.330385896,34.42457421,18.81037838,74.83658537,54.01483917,559.9053955,-0.485136859,99.8,48.1,127.1991843,55.356
966,Serbia,SRB,2013,7040.418121,39.4,22.154,7.694263629,38.22727216,17.12355752,75.18536585,56.6968689,627.53302,-0.48641352,99.9,53.4504,128.668141,55.469
967,Serbia,SRB,2014,6886.678091,40.4,19.223,2.082447939,40.32316738,16.47785323,75.33658537,58.36849976,608.8585815,-0.486295172,99.7,62.0751,131.3531175,55.583
968,Serbia,SRB,2015,5820.321558,40.5,17.66,1.39235822,43.38512198,18.51430984,75.28780488,58.95254135,491.25177,-0.511754333,99.9,65.317,129.3835881,55.696
969,Serbia,SRB,2016,5982.370301,38.8,15.257,1.122313974,46.45367044,18.16692412,75.68780488,62.91427994,486.4294434,-0.523694463,99.9,67.0568,129.1774948,55.81
970,Serbia,SRB,2017,6548.036538,36.1,13.477,3.131062486,48.13245504,19.71839691,75.53902439,67.58305359,515.8458862,-0.532191341,100,70.3308,123.1427546,55.942
971,Serbia,SRB,2018,7559.861657,35,12.733,1.959840763,48.67021024,22.49926049,75.8902439,68.32183075,617.086792,-0.546351969,100,73.3607,121.0748239,56.092
972,Serbia,SRB,2019,7755.632986,34.5,10.395,1.849229845,48.96099566,24.92662502,75.93658537,69.04138184,641.0296631,-0.536610018,99.8,77.4168,122.0477413,56.26
973,Serbia,SRB,2020,8098.709557,35,9.011,1.575532901,46.10508759,24.09749362,74.47804878,68.57550812,670.194397,-0.666107601,100,78.368,120.2168595,56.446
974,Serbia,SRB,2021,9680.527981,33.1,9.843,4.085102853,52.34040052,24.94509296,72.7804878,69.29070282,919.1679077,-0.94368817,100,81.1659,123.7205974,56.651
975,Seychelles,SYC,2018,18440.23405,32.1,3.528,3.702918391,87.04440441,21.98698662,72.84146341,38.85813141,784.7324219,0.954291918,100,69.2,173.563787,56.691
976,Slovak Republic,SVK,2004,10650.12901,27.1,18.206,7.548500882,69.34449664,27.5953334,73.95853659,36.6599617,512,-0.02036172,100,52.89,79.53895594,55.713
977,Slovak Republic,SVK,2005,11641.54103,29.3,16.276,2.709084946,72.63014069,30.57614925,73.90487805,40.77106094,601,0.009809134,99.9,55.19,84.45255999,55.563
978,Slovak Republic,SVK,2006,13167.89547,25.8,13.395,4.483331204,81.28034966,29.26621491,74.20487805,45.03268814,729,0.004597119,99.9,56.08,90.99901883,55.412
979,Slovak Republic,SVK,2007,16110.48173,24.7,11.16,2.756723716,83.37724258,29.00135898,74.20731707,50.55635834,1029,0.029178401,100,61.8,112.8232059,55.261
980,Slovak Republic,SVK,2008,18744.31923,26,9.514,4.598179763,80.20446742,29.29292996,74.70487805,54.16371155,1252,0.0857553,100,66.05,102.5718387,55.111
981,Slovak Republic,SVK,2009,16586.75278,27.2,12.023,1.615104641,68.09605649,21.40287538,74.9097561,56.77009964,1320,0.133257321,100,70,102.0188253,54.96
982,Slovak Republic,SVK,2010,16899.44868,27.3,14.387,0.957018133,77.08108209,25.37833683,75.11219512,58.04423904,1297,0.093191273,100,75.71,109.7951532,54.685
983,Slovak Republic,SVK,2011,18469.43543,26.5,13.634,3.919285991,84.63305212,26.53339231,75.95853659,57.15248871,1352,0.128936463,100,74.44,110.7424278,54.42
984,Slovak Republic,SVK,2012,17516.96911,26.1,13.966,3.606102635,90.90886267,21.47490424,76.1097561,57.0384407,1319,0.170183855,100,76.71,112.6667989,54.28
985,Slovak Republic,SVK,2013,18312.78051,28.1,14.227,1.40047369,92.87902224,22.11314893,76.41219512,55.25397873,1370,0.107458009,100,77.8826,114.6576409,54.14
986,Slovak Republic,SVK,2014,18770.92899,26.1,11.537,-0.07616533,90.44000899,22.77981591,76.81219512,53.88430023,1289,0.097045422,100,79.9843,117.686388,54
987,Slovak Republic,SVK,2015,16442.07609,26.5,11.492,-0.325219777,90.69384962,25.77772826,76.56341463,52.72066879,1109,0.095033879,100,77.6347,123.0642809,53.889
988,Slovak Republic,SVK,2016,16636.07691,25.2,9.679,-0.520010196,92.31168701,24.53926978,77.16585366,50.30144882,1176,0.12892233,100,80.4759,128.6989641,53.806
989,Slovak Republic,SVK,2017,17645.52987,23.2,8.142,1.311945882,93.95241687,23.55595909,77.16585366,49.12561035,1189,0.155178996,100,81.6257,130.8550955,53.751
990,Slovak Republic,SVK,2018,19573.3717,25,6.544,2.514037129,94.92683265,24.20142126,77.26585366,47.81383133,1300,0.13850816,100,80.4489,132.9546485,53.726
991,Slovak Republic,SVK,2019,19406.05897,23.2,5.761,2.664561334,91.84408651,24.06191052,77.66585366,48.19023895,1342,0.135328073,100,82.8537,135.6735811,53.729
992,Slovak Republic,SVK,2020,19735.48583,24.2,6.719,1.936941267,84.29834345,20.22680988,76.86585366,48.37900162,1394,0.085769476,100,89.9209,133.5923247,53.76
993,Slovak Republic,SVK,2021,22138.19498,24.1,6.894,3.149606299,90.7009446,22.77452066,74.61463415,50.73424911,1685,-0.212358808,100,88.9256,135.1475011,53.82
994,Slovenia,SVN,2004,17103.82978,24.8,6.012,3.592975942,55.47101495,29.04711559,77.20731707,73.34887695,1369,0.064066202,100,40.81,92.58359451,51.308
995,Slovenia,SVN,2005,17969.70959,24.6,6.506,2.451501323,60.24130297,28.69864998,77.61219512,81.27281189,1449,0.173208905,100,46.81,87.75196057,51.533
996,Slovenia,SVN,2006,19563.00506,24.4,5.95,2.457924442,65.23484044,30.57455574,78.08658537,85.27388763,1542,0.319114537,100,54.01,90.36547028,51.758
997,Slovenia,SVN,2007,23725.1596,24.4,4.818,3.657495633,68.16444752,33.29812606,78.56097561,87.26516724,1796,0.559207816,100,56.74,95.31358042,51.983
998,Slovenia,SVN,2008,27461.97642,23.7,4.371,5.647423806,66.63591759,33.14527874,78.76585366,88.59870911,2179,0.158140844,100,58,101.0258437,52.209
999,Slovenia,SVN,2009,24501.78973,24.8,5.858,0.839262247,57.96282364,23.74561855,78.97073171,87.96533203,2125,0.903875535,100,64,102.6817359,52.433
1000,Slovenia,SVN,2010,23329.84177,24.9,7.236,1.801170221,64.84082812,22.56013449,79.42195122,90.25148773,2017,0.436079485,100,70,103.1430699,52.658
1001,Slovenia,SVN,2011,24940.62848,24.9,8.166,1.802851719,70.78294609,21.869005,79.97073171,87.18871307,2148,0.207732702,100,67.34,104.991399,52.883
1002,Slovenia,SVN,2012,22442.14179,25.6,8.841,2.59741386,73.54534803,18.86093559,80.12439024,89.02156067,1975,0.210024306,100,68.35,108.3023978,53.108
1003,Slovenia,SVN,2013,23236.96553,26.2,10.103,1.769200859,74.95894637,19.78422679,80.32195122,87.85720825,2055,0.135726229,100,72.6756,110.1911624,53.332
1004,Slovenia,SVN,2014,24013.06821,25.7,9.668,0.199343827,76.65244781,19.74526531,81.07804878,84.37802887,2062,0.098351922,100,71.5863,112.1194727,53.557
1005,Slovenia,SVN,2015,20697.27485,25.4,8.962,-0.525552286,77.66417014,19.46862166,80.77560976,82.19978333,1776,0.075190689,100,73.0987,113.1226386,53.781
1006,Slovenia,SVN,2016,21447.83778,24.8,8,-0.054999542,78.43658667,18.84790889,81.17560976,79.4747467,1835,0.073197207,100,75.4985,114.1499603,54.02
1007,Slovenia,SVN,2017,23303.07771,24.2,6.565,1.429107433,83.88198016,20.25033479,81.02926829,79.2703476,1925,0.065159039,100,78.8854,116.4306764,54.273
1008,Slovenia,SVN,2018,25888.04811,24.6,5.108,1.73860862,85.56863705,21.56084468,81.37804878,77.3015976,2170,0.362584395,100,79.75,117.0914525,54.541
1009,Slovenia,SVN,2019,25814.16872,24.4,4.446,1.630522608,84.35705835,20.83452407,81.52926829,76.47200775,2219,0.696304046,100,83.1084,118.8876247,54.822
1010,Slovenia,SVN,2020,25392.06511,24,4.971,-0.054856816,78.27179999,20.18967195,80.53170732,75.81668091,2417,0.669754656,100,86.6013,120.4592752,55.118
1011,Slovenia,SVN,2021,29187.36938,24.3,4.744,1.917065061,83.97734325,21.85535315,80.67560976,82.24004364,2775,0.26885197,100,89.004,123.0185759,55.427
1012,South Africa,ZAF,2010,7973.471958,63.4,24.683,4.089729895,25.78341763,17.5956446,58.899,16.58156204,628.1286011,1.18290957,82.8,24,97.27155903,62.218
1013,South Africa,ZAF,2014,6856.731371,63,24.89,6.129837703,29.0006193,18.48796382,63.38,18.13887978,547.8344116,1.661445407,85.9,49,144.8590927,64.312
1014,Sri Lanka,LKA,2016,4149.761055,39.3,4.243,3.958888466,19.82403604,36.45304446,75.331,17.80683899,149,1.133277498,97.5,22.19,120.4042203,18.311
1015,Sri Lanka,LKA,2019,4082.694049,37.7,4.67,3.528393582,21.82353289,34.10871606,76.008,20.21912575,160,0.611875946,99.8,32,130.9608639,18.585
1016,Sweden,SWE,2000,29632.77361,27,5.466,0.899143734,43.24461659,22.23082959,79.64390244,67.64483643,2173,0.160575485,100,45.6877,71.8325825,84.026
1017,Sweden,SWE,2001,27259.48067,26.5,4.73,2.405958341,42.89873159,22.30358604,79.79512195,70.01152039,2156,0.268470528,100,51.7657,80.68116575,84.071
1018,Sweden,SWE,2002,29957.93877,26.2,4.965,2.158482136,41.16090973,21.60436899,79.84634146,74.74143219,2459,0.325438068,100,70.57,89.05432796,84.133
1019,Sweden,SWE,2003,37292.42143,25.3,5.555,1.925655349,40.33533438,21.24558057,80.09512195,80.49028778,3110,0.372092943,100,79.13,98.20893943,84.196
1020,Sweden,SWE,2004,42758.20155,26.1,6.693,0.373659829,42.71816798,21.16249864,80.49756098,83.03498077,3488,0.393298991,100,83.89,97.56490871,84.258
1021,Sweden,SWE,2005,43378.61521,26.8,7.81,0.453170853,45.33085355,21.27697299,80.54634146,81.73908997,3548,0.399942763,100,84.83,100.5773698,84.319
1022,Sweden,SWE,2006,46531.60011,26.4,7.066,1.360214686,47.59757294,22.45459042,80.74878049,79.33522797,3765,0.562483906,100,87.76,105.516699,84.43
1023,Sweden,SWE,2007,53568.56455,27.1,6.161,2.212168834,47.72324692,24.07779718,80.9,75.39437103,4310,0.741552515,100,82.01,110.3944972,84.588
1024,Sweden,SWE,2008,55817.43927,28.1,6.235,3.437049106,49.01330792,23.96071923,81.1,71.15807343,4628,0.779033291,100,90,108.5026226,84.746
1025,Sweden,SWE,2009,46707.86732,27.3,8.351,-0.494460544,43.4583447,20.45996105,81.35121951,71.01158142,4136,0.851904413,100,91,112.2410111,84.902
1026,Sweden,SWE,2010,52542.82741,27.7,8.61,1.157988027,44.87625196,22.42154158,81.45121951,73.08183289,4416,0.852524629,100,90,117.1682302,85.056
1027,Sweden,SWE,2011,60379.77482,27.6,7.804,2.961150738,45.41335849,23.23695927,81.80243902,71.91841125,6351,0.755150134,100,92.77,120.9864009,85.297
1028,Sweden,SWE,2012,57749.82513,27.6,7.976,0.888377507,44.83279957,21.99343162,81.70487805,68.74230194,6254,0.739763272,100,93.18,123.9897982,85.62
1029,Sweden,SWE,2013,60844.27671,28.8,8.052,-0.04429297,42.73549446,21.89903585,81.95609756,65.78208923,6697,0.847348652,100,94.7836,124.5150033,85.936
1030,Sweden,SWE,2014,59583.714,28.4,7.954,-0.179638494,43.45799096,22.86413924,82.25365854,64.95419312,6606,0.992219729,100,92.5236,126.3146745,86.247
1031,Sweden,SWE,2015,51197.95293,29.2,7.432,-0.046784745,43.70851741,23.78843716,82.20487805,66.42832184,5599,1.057454686,100,90.6102,128.3214584,86.553
1032,Sweden,SWE,2016,51820.39725,29.6,6.99,0.984269245,42.91044742,24.32673622,82.30731707,68.3060379,5681,1.256453985,100,89.6509,126.02018,86.852
1033,Sweden,SWE,2017,53300.85873,28.8,6.718,1.794499047,43.89423569,25.07524154,82.4097561,70.43424988,5838,1.34744506,100,93.0063,124.4688458,87.146
1034,Sweden,SWE,2018,54181.90698,30,6.365,1.953535301,45.89094492,25.30848483,82.55853659,73.4083786,6005,1.16164516,100,89.247,124.246327,87.431
1035,Sweden,SWE,2019,51773.04646,29.3,6.833,1.784150974,48.24121382,24.45955979,83.1097561,75.11485291,5653,1.013722263,100,94.4934,125.5936109,87.708
1036,Sweden,SWE,2020,52653.75659,28.9,8.291,0.497367319,44.25994298,24.41018463,82.35609756,79.11963654,6003,0.722703913,100,94.5394,123.3665446,87.977
1037,Sweden,SWE,2021,61174.96802,29.8,8.722,2.163197364,47.29964596,25.25647425,83.05609756,85.94261932,6901,0.600591533,100,94.6703,124.3473047,88.238
1038,Tajikistan,TJK,2003,233.5812485,32.7,3.85,16.3034912,63.93077666,9.136720292,65.552,18.30039024,11,1.924299748,100,0.0645838,0.713631429,26.507
1039,Tajikistan,TJK,2004,305.7451586,33.6,2,7.141965087,58.74531805,11.7772899,66.028,19.53568077,15,1.962600028,98.5,0.0774799,1.984942666,26.508
1040,Tajikistan,TJK,2007,516.9972106,32.2,2.874,13.14912471,45.85923589,24.63293868,67.217,22.17288017,29,1.921341547,98.6,7.19762,29.66964374,26.514
1041,Tajikistan,TJK,2009,664.7956557,30.8,11.5,6.448234811,24.47099886,24.84475362,68.039,22.43018913,39,2.047826065,99,10.07,65.60804735,26.518
1042,Thailand,THA,2000,2005.976945,42.8,2.389,1.591969175,64.84025074,22.28260569,72.316,35.30387115,62.15243912,1.13127018,82.1,3.68904,4.845670931,31.386
1043,Thailand,THA,2004,2641.562687,42.5,1.51,2.759149262,65.97185734,25.6814147,73.08,42.3131218,83.09568024,0.896077275,92.2,10.6773,41.28780674,36.169
1044,Thailand,THA,2006,3331.320435,41.8,1.22,4.63747436,68.67534203,27.01164339,74.938,44.42010117,103.6475601,0.830063303,99.1,17.1607,60.503253,38.673
1045,Thailand,THA,2007,3918.528174,39.8,1.18,2.241540953,68.87227517,25.49601429,75.187,47.75458908,125.625824,0.800044181,94.1,20.03,79.27063763,39.95
1046,Thailand,THA,2008,4309.135093,40.3,1.18,5.468489496,71.41641811,28.22643495,75.492,46.44670105,149.7132263,0.768156179,94.8,18.2,91.84432107,41.242
1047,Thailand,THA,2009,4135.43987,39.6,1.49,-0.845716092,64.43861249,20.63639838,75.842,46.20034027,150.3565521,0.738542682,99,20.1,97.25521206,42.543
1048,Thailand,THA,2010,4973.862888,39.4,0.622,3.247588424,66.48617316,25.35665463,76.131,51.2394104,169.3820038,0.670617338,99.7,22.4,105.0619397,43.856
1049,Thailand,THA,2011,5373.623283,37.5,0.66,3.808790581,70.85490938,26.79145825,76.421,52.13596344,192.5660706,0.621807948,99.3,23.6699,112.714004,44.698
1050,Thailand,THA,2012,5725.528028,39.3,0.58,3.014899503,68.95123563,28.02416571,76.772,50.21190262,202.520874,0.619591347,99.1,26.46,122.9260548,45.445
1051,Thailand,THA,2013,6018.082447,37.8,0.249,2.184886185,67.17114107,27.45710118,77.083,49.33420181,208.6084442,0.587325699,99.4,28.94,134.8819857,46.193
1052,Thailand,THA,2014,5801.197892,37,0.576,1.895141819,68.39413516,23.91901955,77.415,49.75573349,214.5243378,0.530129864,99.5,34.8861,138.7860081,46.943
1053,Thailand,THA,2016,5833.577156,36.9,0.688,0.188149704,67.07088397,21.1054892,78.049,49.50847244,230.6077423,0.451266063,99.9,47.505,169.4859395,48.448
1054,Thailand,THA,2017,6413.091825,36.4,0.83,0.665631893,66.67283247,22.93429569,78.394,47.7228775,247.9945374,0.42296351,99.9,52.8919,171.4147843,49.2
1055,Thailand,THA,2018,7099.776501,36.4,0.766,1.063897542,64.8380969,25.21959016,78.662,46.53995132,275.6711121,0.302929452,99.8,56.8175,175.8777812,49.949
1056,Thailand,THA,2019,7605.696578,34.9,0.716,0.706728601,59.51889062,23.81475257,78.975,45.44073868,289.1782837,0.204609852,99.9,66.6524,181.7670258,50.692
1057,Thailand,THA,2020,6985.643939,35,1.099,-0.845937147,51.49442661,23.75538517,79.274,43.1145401,305.0879211,0.166540795,100,77.8437,162.7043297,51.43
1058,Thailand,THA,2021,7058.0695,34.9,1.215,1.230395413,58.55223774,28.62551499,78.715,44.08308792,364.3696899,0.119758275,100,85.2696,168.7823161,52.163
1059,Togo,TGO,2006,552.5022713,42.2,4.229,2.228977794,25.04769645,19.02382229,56.222,5.084569931,18.60928154,2.801242841,27.9,2,12.05262298,35.649
1060,Togo,TGO,2011,783.9893805,46,1.982,3.563514729,30.62852685,19.9043687,57.925,9.901929855,35.2552681,2.694618859,39.7,3.5,39.93874647,38.032
1061,Togo,TGO,2015,751.0524051,43,2.204,2.585003908,25.97607506,25.18503056,59.396,11.03913021,37.41205215,2.520607466,44.7,7.12,64.96798974,40.1
1062,Tunisia,TUN,2000,2199.044659,40.8,14.94,2.962307947,39.73003459,25.89880884,73.69,17.81674004,109.5732346,1.122225591,94.8,2.75074,1.204500089,63.432
1063,Tunisia,TUN,2005,3146.826074,37.7,12.872,2.017786414,44.93229204,21.67944401,74.764,30.28906059,167.6730957,0.874656406,99.2,9.65509,54.68365314,65.237
1064,Tunisia,TUN,2010,4291.861209,35.8,13.049,3.338979636,47.95972869,25.8362687,75.421,34.64348984,237.9020844,1.076732866,99.5,36.8,102.0114066,66.657
1065,Tunisia,TUN,2015,4014.947737,32.8,15.159,4.437371273,38.39983876,21.73899971,75.692,33.05807877,246.107544,1.128719734,99.9,46.5,126.2861685,68.056
1066,Uganda,UGA,2002,241.9846884,45.2,3.5,-0.287508512,11.21327917,20.2174228,49.648,3.549730062,15.7368412,3.131587502,7.8,0.384094,1.539669659,15.626
1067,Uganda,UGA,2009,798.9470899,44.2,3.6,13.01725619,18.61356631,26.61603876,56.488,4.175829887,44.42161942,2.941291711,10,4.1,29.8725922,18.878
1068,Uganda,UGA,2012,795.2228676,41,3.551,12.67903772,15.49172877,26.17717565,58.817,3.720240116,55.14218903,2.904226084,20.5,4.8,47.72341556,20.424
1069,Ukraine,UKR,2002,903.0119019,29,10.136,0.757420846,50.1187334,20.19065679,68.27560976,56.64567947,53,-0.878622609,99.3,1.87389,7.696397252,67.283
1070,Ukraine,UKR,2003,1076.481567,28.7,9.057,5.179677819,52.54313064,21.94263669,68.21073171,60.2553215,69,-0.746752569,99.3,3.14813,13.65772731,67.427
1071,Ukraine,UKR,2004,1401.018066,28.9,8.59,9.048067861,58.69683172,21.09586512,68.18536585,63.44075012,85,-0.697090406,99.4,3.48948,29.0897363,67.597
1072,Ukraine,UKR,2005,1875.335083,29,7.18,13.56957649,47.72973268,22.50653255,67.95682927,66.88986206,116,-0.824471243,99.9,3.74976,64.00536482,67.79
1073,Ukraine,UKR,2006,2366.494141,29.8,6.81,9.052524911,43.21862312,24.54275793,68.07756098,71.93981171,148,-0.646951977,99.5,4.50612,105.2767922,67.969
1074,Ukraine,UKR,2007,3160.327637,27,6.351,12.83877962,41.28991114,27.78116537,68.22219512,76.26275635,186,-0.45769125,99.8,6.55,119.0876067,68.147
1075,Ukraine,UKR,2008,4017.806641,26.6,6.363,25.22646171,43.25986886,27.39259138,68.25146341,79.73252106,216,-0.518999631,99.8,11,120.558086,68.325
1076,Ukraine,UKR,2009,2607.087646,25.3,8.84,15.88119246,42.9288247,17.06840879,69.19,82.49925232,169,-0.41831808,99.9,17.9,119.4564211,68.502
1077,Ukraine,UKR,2010,3039.632324,24.8,8.1,9.372931051,46.45653833,18.372368,70.26536585,81.9082489,203,-0.360396779,100,23.3,117.7678197,68.596
1078,Ukraine,UKR,2011,3656.697998,24.6,7.851,7.955724663,49.40615693,20.44400368,70.80926829,84.79811096,244,-0.319413471,100,28.7083,121.9416066,68.689
1079,Ukraine,UKR,2012,3951.342285,24.7,7.529,0.568727972,47.38283156,19.61467923,70.94414634,83.87989807,276,-0.21141212,99.9,35.27,130.8590206,68.782
1080,Ukraine,UKR,2013,4129.896973,24.6,7.17,-0.238948626,42.89738267,16.42576102,71.1595122,81.53201294,281,-0.180396113,100,40.9541,138.4411243,68.875
1081,Ukraine,UKR,2014,3054.908203,24,9.27,12.07185629,48.59296182,13.39649572,71.18658537,83.78421783,213,-0.335269423,100,46.236,144.2788474,68.968
1082,Ukraine,UKR,2015,2094.473877,25.5,9.14,48.69986464,52.59767951,15.93331603,71.1895122,76.86466217,158,-0.40865263,100,48.8846,142.0030379,69.061
1083,Ukraine,UKR,2016,2158.461182,25,9.35,13.9127102,49.29861946,21.72416236,71.47634146,77.0398407,157,-0.367748385,100,53.001,133.1689539,69.154
1084,Ukraine,UKR,2017,2604.287598,26,9.5,14.43832275,48.12491635,19.96473264,71.78097561,80.19902039,187,-0.397112648,100,58.8895,131.3565115,69.246
1085,Ukraine,UKR,2018,3059.051758,26.1,8.799,10.95185594,45.23523566,18.58833885,71.58268293,81.49466705,221,-0.501151979,100,62.5532,127.753861,69.352
1086,Ukraine,UKR,2019,3619.861572,26.6,8.194,7.886717456,41.23169126,14.89035748,71.82731707,84.48136139,247,-0.557746011,100,70.1248,130.6294363,69.473
1087,Ukraine,UKR,2020,3709.769287,25.6,9.475,2.732492094,38.82164629,8.932299327,71.18512195,82.13459778,270,-0.61903773,100,75.0379,129.3411657,69.608
1088,Uruguay,URY,2000,6987.700988,42.9,12.627,4.763824727,16.69809895,14.4570209,75.025,33.84144974,693.6792603,0.373944816,97.6,10.5391,12.47749242,92.028
1089,Uruguay,URY,2001,6382.761047,45,15.052,4.359340652,16.80465927,14.32793979,75.285,37.77915955,673.9299316,0.246007398,97.7,11.1214,15.75282064,92.303
1090,Uruguay,URY,2002,4149.761403,45.5,16.648,13.97247259,20.62167248,13.07290595,75.54,39.58322906,432.8007507,0.140879525,97.8,11.4195,15.53114058,92.569
1091,Uruguay,URY,2003,3671.123293,45,16.661,19.37973017,27.43242014,15.20630885,75.785,41.76296997,380.1933899,0.070700651,97.9,15.9371,15.03020057,92.828
1092,Uruguay,URY,2004,4168.660654,45.9,12.98,9.157605075,32.1122956,17.4684628,76.007,42.76560974,372.4612732,0.059777582,98,17.0631,18.09909527,93.078
1093,Uruguay,URY,2005,5284.25678,44.7,12.009,4.69927739,30.40401982,17.69885816,76.194,44.38367081,441.0013428,0.079860937,98,20.0882,34.81132061,93.319
1094,Uruguay,URY,2006,6001.332948,45.9,10.844,6.397649744,30.2975044,19.46057343,76.362,45.33998108,495.7160034,0.113607393,98.5,29.4,70.13284845,93.553
1095,Uruguay,URY,2007,7222.054036,46.4,9.403,8.114645612,29.09048725,19.52605528,76.498,50.39213181,572.524353,0.171519934,98.7,34,90.25647327,93.779
1096,Uruguay,URY,2008,9423.965626,45.1,8.026,7.877073747,30.20302397,23.20809459,76.623,51.0627594,803.4422607,0.212934707,98.8,39.3,105.1463884,93.998
1097,Uruguay,URY,2009,9881.395731,45.5,7.74,7.062218744,27.09921575,19.62477452,76.738,50.94380951,817.642273,0.239373352,99.1,41.8,122.9476137,94.209
1098,Uruguay,URY,2010,12641.05768,44.5,7.158,6.69870887,26.34299454,19.40760548,76.858,51.88843155,1032.657959,0.256129913,99.3,46.4,132.3477451,94.414
1099,Uruguay,URY,2011,15132.26757,42.2,6.307,8.092832063,26.42214942,20.88231101,76.983,52.55582047,1232.046265,0.248141512,99.2,51.4047,141.5210804,94.612
1100,Uruguay,URY,2012,16259.59408,39.9,6.451,8.097765806,25.91962942,22.91537973,77.111,54.70690918,1332.751221,0.257451631,99.6,54.4538,148.1833852,94.739
1101,Uruguay,URY,2013,18335.25948,40.5,6.444,8.57513504,23.35313642,22.48441201,77.24,59.95125961,1500.727173,0.297452387,99.6,57.69,155.8020277,94.843
1102,Uruguay,URY,2014,18322.42768,40.1,6.547,8.877353332,23.54266161,21.20281224,77.366,59.8266983,1480.019897,0.328187101,99.7,61.4625,162.0767046,94.945
1103,Uruguay,URY,2015,17125.90168,40.1,7.488,8.666269871,22.47785125,19.7053904,77.483,57.78971863,1410.321533,0.347483698,99.7,64.5708,151.7998906,95.045
1104,Uruguay,URY,2016,17009.75869,39.7,7.841,9.639413476,26.93165717,17.38921513,77.571,59.64628983,1454.547119,0.333941294,99.7,66.4,149.8853759,95.144
1105,Uruguay,URY,2017,19184.66267,39.5,7.89,6.218093826,25.93116429,15.92402537,77.625,59.75188828,1655.832397,0.270549143,99.8,70.3224,148.9559056,95.24
1106,Uruguay,URY,2018,19249.94015,39.7,8.336,7.606533604,26.42159418,14.85339928,77.611,60.27812958,1697.014526,0.179744267,99.8,80.7268,130.1172556,95.334
1107,Uruguay,URY,2019,18315.73529,39.7,8.836,7.881988709,27.90536412,14.12080204,77.508,61.96443176,1677.0979,0.078683817,99.9,83.3515,132.0241348,95.426
1108,Uruguay,URY,2020,15789.68574,40.2,10.413,9.756406361,25.55503103,16.43282975,78.43,64.93321991,1427.140259,0.051852705,100,85.471,132.7256301,95.515
1109,Uruguay,URY,2021,17888.21151,40.8,9.328,7.747914023,31.98208535,18.27701678,75.436,75.17138672,1620.326416,-0.066895609,100,87.6444,136.9212202,95.603
1110,Viet Nam,VNM,2002,445.1328618,37,2.12,3.830828382,54.73913369,33.22053449,72.801,9.580570221,21.37000656,1.024450559,89.1,1.855,2.359044585,25.511
1111,Viet Nam,VNM,2010,1683.161824,39.3,1.114,9.207466488,54.17584597,37.09907617,73.513,24.31082726,85.4039917,1.144402597,97.4,30.65,127.6386103,30.417
1112,Viet Nam,VNM,2012,2185.117677,35.6,1.027,9.094703396,63.4739249,30.55928977,73.704,26.90958977,109.5506668,1.170987408,97.9,36.8,147.4487893,31.752
1113,Viet Nam,VNM,2014,2546.384645,34.8,1.256,4.084554466,69.59857595,30.28902679,73.855,32.8659935,120.0268784,1.214234636,99.2,41,149.2271298,33.115
